Date,Site,Elevation,Taxon_TNRS_corrected,Taxon_written_on_envelopes,Individual_Number,Leaf_Number,Leaf_Area_cm2,Wet_Mass_g,Wet_Mass_WeighingScale,Dry_Mass_g,Dry_Mass_WeighingScale,Leaf_Thickness_1_mm,Leaf_Thickness_2_mm,Leaf_Thickness_3_mm,Leaf_Thickness_4_mm,Leaf_Thickness_5_mm,Leaf_Thickness_6_mm,Leaf_Thickness_Ave_mm,SLA_cm2-g,LDMC,notes
20150820,L,3000,Corydalis sp1,Corydalis_sp1,2,3,3.3194,0.0024,1,0.0007,1,0.254,,,,,,,4742,0.291666667,
20150820,L,3000,Corydalis sp1,Corydalis_sp1,2,4,2.7464,0.005,1,0.0023,1,0.354,,,,,,,1194.086957,0.46,
20150820,L,3000,Deyeuxia scabrescens,Deyauxia_scabarescens,1,1,1.2394,0.0038,1,0.002,1,0.2,,,,,,,619.7,0.526315789,
20150820,L,3000,Deyeuxia scabrescens,Deyauxia_scabarescens,1,2,1.5928,0.006,1,0.0037,1,0.238,,,,,,,430.4864865,0.616666667,
20150820,L,3000,Deyeuxia scabrescens,Deyauxia_scabarescens,1,3,3.9128,0.0029,1,0.0017,1,0.169,,,,,,,2301.647059,0.586206897,
20150820,L,3000,Deyeuxia scabrescens,Deyauxia_scabarescens,1,4,3.5433,0.027,1,0.0075,1,0.395,0.265,0.344,,,,,472.44,0.277777778,
20150820,L,3000,Deyeuxia scabrescens,Deyauxia_scabarescens,2,1,3.2578,0.071,1,0.0305,1,0.496,0.528,0.364,0.288,,,,106.8131148,0.429577465,
20150820,L,3000,Deyeuxia scabrescens,Deyauxia_scabarescens,2,2,3.3965,0.052,1,0.0265,1,0.201,0.299,0.323,,,,,128.1698113,0.509615385,
20150820,L,3000,Deyeuxia scabrescens,Deyauxia_scabarescens,2,3,3.1168,0.035,1,0.0248,1,0.267,0.32,0.371,,,,,125.6774194,0.708571429,
20150820,L,3000,Deyeuxia scabrescens,Deyauxia_scabarescens,2,4,3.6472,0.05,1,0.0353,1,0.307,0.307,0.247,,,,,103.3201133,0.706,
20150820,L,3000,Deyeuxia scabrescens,Deyauxia_scabarescens,2,5,1.9606,0.02,1,0.0077,1,0.284,0.233,0.268,,,,,254.6233766,0.385,
20150820,L,3000,Deyeuxia scabrescens,Deyauxia_scabarescens,1,1,2.6981,0.0645,1,0.0227,1,0.417,0.356,0.451,,,,,118.8590308,0.351937984,
20150820,L,3000,Deyeuxia scabrescens,Deyauxia_scabarescens,1,2,5.065,0.0745,1,0.037,1,0.424,0.556,0.557,,,,,136.8918919,0.496644295,
20150820,L,3000,Deyeuxia scabrescens,Deyauxia_scabarescens,1,3,3.9128,0.027,1,0.0075,1,0.395,0.265,0.344,,,,,521.7066667,0.277777778,
20150820,L,3000,Elshortzia sp,Elshortzia_sp,1,1,3.5298,0.0339,1,0.0068,1,0.96,,,,,,,519.0882353,0.200589971,
20150820,L,3000,Elshortzia sp,Elshortzia_sp,1,2,2.7262,0.029,1,0.0061,1,0.84,,,,,,,446.9180328,0.210344828,
20150820,L,3000,Elshortzia sp,Elshortzia_sp,1,3,3.0085,0.0321,1,0.0059,1,0.76,,,,,,,509.9152542,0.183800623,
20150820,L,3000,Elshortzia sp,Elshortzia_sp,1,4,2.5835,0.0277,1,0.0028,1,0.93,,,,,,,922.6785714,0.101083032,
20150820,L,3000,Elshortzia sp,Elshortzia_sp,1,5,2.1143,0.0168,1,0.0014,1,0.062,,,,,,,1510.214286,0.083333333,
20150820,L,3000,Epilobium fangii,Epilobium_fangii,1,1,2.9753,0.0289,1,0.0116,1,0.269,0.215,0.181,,,,,256.4913793,0.401384083,
20150820,L,3000,Epilobium fangii,Epilobium_fangii,1,2,2.8042,0.0278,1,0.0288,1,0.358,0.318,,,,,,97.36805556,1.035971223,
20150820,L,3000,Epilobium fangii,Epilobium_fangii,1,3,3.699,0.0475,1,0.0149,1,0.337,0.362,0.223,,,,,248.2550336,0.313684211,
20150820,L,3000,Epilobium fangii,Epilobium_fangii,1,4,1.741,0.0201,1,0.0057,1,0.334,0.352,,,,,,305.4385965,0.28358209,
20150820,L,3000,Epilobium fangii,Epilobium_fangii,1,5,3.5788,0.0297,1,0.009,1,0.378,0.205,0.18,,,,,397.6444444,0.303030303,
20150820,L,3000,Epilobium fangii,Epilobium_fangii,2,1,4.1568,0.0428,1,0.0108,1,0.102,0.25,0.225,,,,,384.8888889,0.252336449,
20150820,L,3000,Epilobium fangii,Epilobium_fangii,2,2,4.2588,0.0561,1,0.0135,1,0.191,0.289,0.215,0.345,,,,315.4666667,0.240641711,
20150820,L,3000,Epilobium fangii,Epilobium_fangii,2,3,5.0578,0.0255,1,0.0045,1,0.207,0.334,0.149,,,,,1123.955556,0.176470588,
20150820,L,3000,Epilobium fangii,Epilobium_fangii,2,4,4.4284,0.0455,1,0.0123,1,0.212,0.165,0.14,0.142,,,,360.0325203,0.27032967,
20150820,L,3000,Epilobium fangii,Epilobium_fangii,2,5,5.3014,0.066,1,0.017,1,0.428,0.258,0.254,0.485,,,,311.8470588,0.257575758,
20150820,L,3000,Epilobium fangii,Epilobium_fangii,3,1,3.1396,0.03,1,0.0095,1,0.16,0.268,0.136,0.183,,,,330.4842105,0.316666667,
20150820,L,3000,Epilobium fangii,Epilobium_fangii,3,2,3.3715,0.0348,1,0.0118,1,0.225,0.32,0.271,0.352,,,,285.720339,0.33908046,
20150820,L,3000,Epilobium fangii,Epilobium_fangii,3,3,5.2618,0.0302,1,0.0104,1,0.136,0.195,0.175,0.305,,,,505.9423077,0.344370861,
20150820,L,3000,Epilobium fangii,Epilobium_fangii,3,4,3.7553,0.031,1,0.0093,1,0.383,0.182,0.332,,,,,403.7956989,0.3,
20150820,L,3000,Epilobium fangii,Epilobium_fangii,3,5,2.9572,0.028,1,0.0116,1,0.291,0.428,0.264,0.217,,,,254.9310345,0.414285714,
20150820,L,3000,Epilobium fangii,Epilobium_fangii,5,3,1.7459,0.0133,1,0.0034,1,0.2,0.15,,,,,,513.5,0.255639098,
20150820,L,3000,Epilobium fangii,Epilobium_fangii,5,4,2.4777,0.0185,1,0.0067,1,0.191,0.139,0.142,,,,,369.8059701,0.362162162,
20150820,L,3000,Epilobium fangii,Epilobium_fangii,5,5,2.8841,0.0229,1,0.009,1,0.24,0.194,0.152,,,,,320.4555556,0.3930131,
20150820,L,3000,Epilobium fangii,Epilobium_fangii,4,1,4.4233,0.0213,1,0.01,2,0.134,0.123,,,,,,442.33,0.469483568,
20150820,L,3000,Epilobium fangii,Epilobium_fangii,4,2,3.288,0.0269,1,0.011,2,0.132,0.122,,,,,,298.9090909,0.408921933,
20150820,L,3000,Epilobium fangii,Epilobium_fangii,4,3,3.114,0.0245,1,0.01,2,0.131,0.101,,,,,,311.4,0.408163265,
20150820,L,3000,Epilobium fangii,Epilobium_fangii,4,4,5.0493,0.0234,1,0.009,2,0.148,0.131,,,,,,561.0333333,0.384615385,
20150820,L,3000,Epilobium fangii,Epilobium_fangii,4,5,1.9038,0.0158,1,0.006,2,0.139,0.13,,,,,,317.3,0.379746835,
20150820,L,3000,Epilobium fangii,Epilobium_fangii,5,1,2.6768,0.0206,1,0.006,2,0.102,0.1,,,,,,446.1333333,0.291262136,
20150820,L,3000,Epilobium fangii,Epilobium_fangii,5,2,2.6285,0.0221,1,0.006,2,0.129,0.154,,,,,,438.0833333,0.271493213,
20150820,L,3000,Festuca forrestii,Festuca_forrestii,1,1,1.3629,0.0127,1,0.004,2,0.088,0.109,0.085,0.087,,,,340.725,0.31496063,
20150820,L,3000,Festuca forrestii,Festuca_forrestii,1,2,1.683,0.0107,1,0.003,2,0.086,0.067,0.068,0.077,,,,561,0.280373832,
20150820,L,3000,Festuca forrestii,Festuca_forrestii,1,3,0.8592,0.0095,1,0.001,2,0.084,0.074,0.056,,,,,859.2,0.105263158,
20150820,L,3000,Festuca forrestii,Festuca_forrestii,1,4,1.1246,0.0083,1,0.002,2,0.094,0.088,0.088,0.083,,,,562.3,0.240963855,
20150820,L,3000,Festuca forrestii,Festuca_forrestii,1,5,1.0825,0.0113,1,0.002,2,0.097,0.095,0.1,0.106,,,,541.25,0.17699115,
20150820,L,3000,Fragaria orientalis,Fragaria_orientalis,2,1,5.4183,0.0859,1,0.03,2,0.196,0.154,0.169,,,,,180.61,0.349243306,
20150820,L,3000,Fragaria orientalis,Fragaria_orientalis,2,2,3.8108,0.0597,1,0.03,2,0.231,0.226,0.186,,,,,127.0266667,0.502512563,
20150820,L,3000,Fragaria orientalis,Fragaria_orientalis,2,3,5.2929,0.0504,1,0.025,2,0.164,0.167,0.159,,,,,211.716,0.496031746,
20150820,L,3000,Fragaria orientalis,Fragaria_orientalis,2,4,5.3892,0.0437,1,0.022,2,0.225,0.216,0.24,,,,,244.9636364,0.503432494,
20150820,L,3000,Fragaria orientalis,Fragaria_orientalis,3,1,1.926,0.0145,1,0.004,2,0.13,0.127,0.156,,,,,481.5,0.275862069,
20150820,L,3000,Fragaria orientalis,Fragaria_orientalis,3,2,1.6436,0.008,1,0.003,2,0.143,0.118,,,,,,547.8666667,0.375,
20150820,L,3000,Fragaria orientalis,Fragaria_orientalis,3,3,2.4104,0.0121,1,0.007,2,0.124,0.145,0.123,,,,,344.3428571,0.578512397,
20150820,L,3000,Fragaria orientalis,Fragaria_orientalis,1,1,5.494,0.0791,1,0.023,2,0.154,0.153,0.156,,,,,238.8695652,0.290771176,
20150820,L,3000,Fragaria orientalis,Fragaria_orientalis,1,2,4.0343,0.0632,1,0.02,2,0.186,0.183,0.181,,,,,201.715,0.316455696,
20150820,L,3000,Fragaria orientalis,Fragaria_orientalis,1,3,6.3388,0.1024,1,0.035,2,0.288,0.152,0.155,0.182,,,,181.1085714,0.341796875,
20150820,L,3000,Galium asperifolium var.sikkimense,Galium_asperifolium_var.sikkimense,3,1,3.0069,0.0021,1,0.0013,1,0.09,,,,,,,2313,0.619047619,
20150820,L,3000,Galium asperifolium var.sikkimense,Galium_asperifolium_var.sikkimense,3,2,3.4664,0.0023,1,0.0011,1,0.121,,,,,,,3151.272727,0.47826087,
20150820,L,3000,Galium asperifolium var.sikkimense,Galium_asperifolium_var.sikkimense,3,3,2.1732,0.0018,1,0.0012,1,0.188,,,,,,,1811,0.666666667,
20150820,L,3000,Galium asperifolium var.sikkimense,Galium_asperifolium_var.sikkimense,3,4,3.4007,0.0036,1,0.0008,1,0.171,,,,,,,4250.875,0.222222222,
20150820,L,3000,Galium asperifolium var.sikkimense,Galium_asperifolium_var.sikkimense,4,1,3.5199,0.0056,1,0.001,1,0.177,,,,,,,3519.9,0.178571429,
20150820,L,3000,Galium asperifolium var.sikkimense,Galium_asperifolium_var.sikkimense,4,2,3.2214,0.0029,1,0.001,2,0.159,,,,,,,3221.4,0.344827586,
20150820,L,3000,Galium asperifolium var.sikkimense,Galium_asperifolium_var.sikkimense,4,3,3.6462,0.0058,1,0.002,2,0.232,0.199,,,,,,1823.1,0.344827586,
20150820,L,3000,Galium asperifolium var.sikkimense,Galium_asperifolium_var.sikkimense,4,4,3.3231,0.0057,1,0.002,1,0.165,0.18,,,,,,1661.55,0.350877193,
20150820,L,3000,Galium asperifolium var.sikkimense,Galium_asperifolium_var.sikkimense,4,5,3.6292,0.007,1,0.002,2,0.16,0.263,0.127,,,,,1814.6,0.285714286,
20150820,L,3000,Galium asperifolium var.sikkimense,Galium_asperifolium_var.sikkimense,5,1,3.5683,0.0081,1,0.0022,1,0.107,,,,,,,1621.954545,0.271604938,
20150820,L,3000,Galium asperifolium var.sikkimense,Galium_asperifolium_var.sikkimense,5,2,3.4269,0.0034,1,0.0022,1,0.06,,,,,,,1557.681818,0.647058824,
20150820,L,3000,Galium asperifolium var.sikkimense,Galium_asperifolium_var.sikkimense,5,3,3.1966,0.0029,1,0.0008,1,0.106,,,,,,,3995.75,0.275862069,
20150820,L,3000,Galium asperifolium var.sikkimense,Galium_asperifolium_var.sikkimense,5,4,3.6828,0.0058,1,0.0023,1,0.081,,,,,,,1601.217391,0.396551724,
20150820,L,3000,Galium asperifolium var.sikkimense,Galium_asperifolium_var.sikkimense,5,5,2.9989,0.004,1,0.0006,1,0.085,,,,,,,4998.166667,0.15,
20150820,L,3000,Galium asperifolium var.sikkimense,Galium_asperifolium_var.sikkimense,3,5,3.2847,0.0018,1,0.0008,1,0.046,,,,,,,4105.875,0.444444444,
20150820,L,3000,Galium hoffmeisteri,Galium_hofomeisteri,1,1,0.7915,0.0009,1,0.0001,3,0.096,,,,,,,7915,0.111111111,
20150820,L,3000,Galium hoffmeisteri,Galium_hofomeisteri,1,2,0.7819,0.0001,1,0.0001,3,0.116,,,,,,,7819,1,
20150820,L,3000,Galium hoffmeisteri,Galium_hofomeisteri,1,3,0.8973,0.0001,1,0.0001,3,0.12,,,,,,,8973,1,
20150820,L,3000,Galium hoffmeisteri,Galium_hofomeisteri,1,4,0.8976,0.0024,1,0.0003,3,0.146,,,,,,,2992,0.125,
20150820,L,3000,Galium hoffmeisteri,Galium_hofomeisteri,1,5,0.6887,0.0022,1,0.0002,3,0.125,,,,,,,3443.5,0.090909091,
20150820,L,3000,Galium hoffmeisteri,Galium_hofomeisteri,2,1,0.713,0.0008,1,0.0002,3,0.139,,,,,,,3565,0.25,
20150820,L,3000,Galium hoffmeisteri,Galium_hofomeisteri,2,2,0.5509,0.0115,1,0.0002,3,0.117,,,,,,,2754.5,0.017391304,
20150820,L,3000,Galium hoffmeisteri,Galium_hofomeisteri,2,3,1.1257,0.0019,1,0.0002,3,0.062,,,,,,,5628.5,0.105263158,
20150820,L,3000,Galium hoffmeisteri,Galium_hofomeisteri,2,4,0.8992,0.0001,1,0.0001,3,0.142,,,,,,,8992,1,
20150820,L,3000,Galium hoffmeisteri,Galium_hofomeisteri,2,5,0.9016,0.0015,1,0.0002,3,0.136,,,,,,,4508,0.133333333,
20150820,L,3000,Geranium nepalense,Geranium_nepalensis,1,3,4.1376,0.047,2,0.009,1,0.267,0.298,0.219,0.281,,,,459.7333333,0.191489362,
20150820,L,3000,Geranium nepalense,Geranium_nepalensis,2,1,3.3129,0.015,2,0.0047,1,0.215,,,,,,,704.8723404,0.313333333,
20150820,L,3000,Geranium nepalense,Geranium_nepalensis,2,2,4.9217,0.038,2,0.0091,1,0.161,,,,,,,540.8461538,0.239473684,
20150820,L,3000,Geranium nepalense,Geranium_nepalensis,2,3,4.0512,0.026,2,0.0075,1,0.168,,,,,,,540.16,0.288461538,
20150820,L,3000,Geranium nepalense,Geranium_nepalensis,2,4,3.3302,0.026,2,0.0066,1,0.139,,,,,,,504.5757576,0.253846154,
20150820,L,3000,Geranium nepalense,Geranium_nepalensis,2,5,3.1549,0.01,2,0.0026,1,0.122,,,,,,,1213.423077,0.26,
20150820,L,3000,Geranium nepalense,Geranium_nepalensis,1,1,6.1029,0.081,2,0.017,2,0.132,0.123,0.144,,,,,358.9941176,0.209876543,
20150820,L,3000,Geranium nepalense,Geranium_nepalensis,1,2,5.9128,0.0826,1,0.019,2,0.363,0.341,0.349,0.34,,,,311.2,0.230024213,
20150820,L,3000,Geranium nepalense,Geranium_nepalensis,1,4,5.8307,0.0772,1,0.018,2,0.34,0.319,0.294,0.331,,,,323.9277778,0.233160622,
20150820,L,3000,Geranium nepalense,Geranium_nepalensis,1,5,3.7488,0.0348,1,0.01,2,0.294,0.331,0.339,0.314,,,,374.88,0.287356322,
20150820,L,3000,Geranium nepalense,Geranium_nepalensis,3,1,7.4783,0.076,2,0.022,2,0.167,0.153,0.176,,,,,339.9227273,0.289473684,
20150820,L,3000,Geranium nepalense,Geranium_nepalensis,3,2,4.7929,0.058,2,0.015,2,0.332,0.148,0.151,,,,,319.5266667,0.25862069,
20150820,L,3000,Geranium nepalense,Geranium_nepalensis,3,3,4.3629,0.03,2,0.009,2,0.161,0.124,0.155,,,,,484.7666667,0.3,
20150820,L,3000,Geum aleppicum,Geum_aleppicum,1,1,25.3856,0.5191,1,0.12,2,0.134,0.136,0.184,0.132,0.145,,,211.5466667,0.231169332,
20150820,L,3000,Geum aleppicum,Geum_aleppicum,1,3,10.5249,0.2038,1,0.049,2,0.226,0.198,0.147,0.286,0.173,,,214.7938776,0.240431796,
20150820,L,3000,Geum aleppicum,Geum_aleppicum,1,4,7.4847,0.1328,1,0.033,2,0.152,0.151,0.249,0.163,0.177,,,226.8090909,0.248493976,
20150820,L,3000,Geum aleppicum,Geum_aleppicum,1,5,22.7947,0.4266,1,0.11,2,0.158,0.178,0.189,0.167,0.146,,,207.2245455,0.257852789,
20150820,L,3000,Geum aleppicum,Geum_aleppicum,1,2,0.2984,0.4214,1,0.097,2,0.385,0.204,0.235,0.184,0.188,,,3.07628866,0.230185097,
20150820,L,3000,Glyceria tonglensis,Glyceria_tanglensis,1,1,3.2366,0.005,2,0.0049,1,0.19,,,,,,,660.5306122,0.98,
20150820,L,3000,Glyceria tonglensis,Glyceria_tanglensis,1,2,3.1864,0.003,2,0.0023,1,0.139,,,,,,,1385.391304,0.766666667,
20150820,L,3000,Glyceria tonglensis,Glyceria_tanglensis,1,3,2.4761,0.007,2,0.006,2,0.193,0.208,0.199,0.181,0.194,0.196,,412.6833333,0.857142857,
20150820,L,3000,Glyceria tonglensis,Glyceria_tanglensis,1,4,0.9397,0.0022,2,0.0013,1,0.107,,,,,,,722.8461538,0.590909091,
20150820,L,3000,Glyceria tonglensis,Glyceria_tanglensis,1,5,0.9659,0.002,2,0.0015,1,0.129,,,,,,,643.9333333,0.75,
20150820,L,3000,Glyceria tonglensis,Glyceria_tanglensis,2,1,2.7975,0.002,2,0.0012,1,0.127,0.115,0.126,,,,,2331.25,0.6,
